"Well Name","Producing Time (days)","Oil Rate (bbl/day)"
"Lyndsay Mencer #15H",65,71.2160472191185
"Lyndsay Mencer #15H",66,74.5079756757167
"Lyndsay Mencer #15H",67,71.8963534517898
"Lyndsay Mencer #15H",68,76.6205919267379
"Lyndsay Mencer #15H",69,73.5061779873983
"Lyndsay Mencer #15H",70,69.3194941659797
"Lyndsay Mencer #15H",71,74.5197798265596
"Lyndsay Mencer #15H",72,74.2562234174391
"Lyndsay Mencer #15H",73,69.9711202884775
"Lyndsay Mencer #15H",74,72.3806044200873
"Lyndsay Mencer #15H",75,76.1841316074767
"Lyndsay Mencer #15H",76,71.6624160559964
"Lyndsay Mencer #15H",77,72.7973757959167
"Lyndsay Mencer #15H",78,73.6371091253785
"Lyndsay Mencer #15H",79,72.0710143185846
"Lyndsay Mencer #15H",80,72.9319699948755
"Lyndsay Mencer #15H",81,69.1016200934067
"Lyndsay Mencer #15H",82,69.7328975000578
"Lyndsay Mencer #15H",83,72.6844015934103
"Lyndsay Mencer #15H",84,69.5134018691081
"Lyndsay Mencer #15H",85,68.8734220953321
"Lyndsay Mencer #15H",86,66.3037478989734
"Lyndsay Mencer #15H",87,69.1715909321654
"Lyndsay Mencer #15H",88,70.2384931188606
"Lyndsay Mencer #15H",89,67.9491136189601
"Lyndsay Mencer #15H",90,71.5273551888586
"Lyndsay Mencer #15H",91,67.1491979157821
"Lyndsay Mencer #15H",92,65.4659424428724
"Lyndsay Mencer #15H",93,71.4847260765579
"Lyndsay Mencer #15H",94,67.1427169535392
"Lyndsay Mencer #15H",95,71.6145068939284
"Lyndsay Mencer #15H",96,67.1976740168067
"Lyndsay Mencer #15H",97,67.0917439441343
"Lyndsay Mencer #15H",98,64.5045467862819
"Lyndsay Mencer #15H",99,66.9448882324698
"Lyndsay Mencer #15H",100,64.3862254491898
"Lyndsay Mencer #15H",101,66.3753718747246
"Lyndsay Mencer #15H",102,69.6819387452003
"Lyndsay Mencer #15H",103,12.765938592127
"Lyndsay Mencer #15H",104,7.66999474949919
"Lyndsay Mencer #15H",105,11.3569523638336
"Lyndsay Mencer #15H",106,8.28109882184126
"Lyndsay Mencer #15H",107,11.8121306800041
"Lyndsay Mencer #15H",108,6.71694912185411
"Lyndsay Mencer #15H",109,10.5165498134649
"Lyndsay Mencer #15H",110,9.00741719744265
"Lyndsay Mencer #15H",111,10.0704752162783
"Lyndsay Mencer #15H",112,6.5036524057787
"Lyndsay Mencer #15H",113,7.72738203675865
"Lyndsay Mencer #15H",114,6.01447312375956
"Lyndsay Mencer #15H",115,5.98610055751103
"Lyndsay Mencer #15H",116,11.7718659020444
"Lyndsay Mencer #15H",117,11.018501849618
"Lyndsay Mencer #15H",118,7.0803079200127
"Lyndsay Mencer #15H",119,8.65468124702075
"Lyndsay Mencer #15H",120,8.96945614759483
"Lyndsay Mencer #15H",121,9.98434601196173
"Lyndsay Mencer #15H",122,65.3817981698186
"Lyndsay Mencer #15H",123,64.1344236459649
"Lyndsay Mencer #15H",124,63.2205685377789
"Lyndsay Mencer #15H",125,63.4981361664072
"Lyndsay Mencer #15H",126,63.3072178645997
"Lyndsay Mencer #15H",127,64.3532111533743
"Lyndsay Mencer #15H",128,63.5377593006239
"Lyndsay Mencer #15H",129,63.8664107453078
"Lyndsay Mencer #15H",130,63.1058440932503
"Lyndsay Mencer #15H",131,65.7794354006733
"Lyndsay Mencer #15H",132,64.8027568810628
"Lyndsay Mencer #15H",133,62.4682535724822
"Lyndsay Mencer #15H",134,63.8423267095144
"Lyndsay Mencer #15H",135,64.9582134247459
"Lyndsay Mencer #15H",136,62.5405147764459
"Lyndsay Mencer #15H",137,61.3859947577951
"Lyndsay Mencer #15H",138,9.84007162495447
"Lyndsay Mencer #15H",139,7.69550571559741
"Lyndsay Mencer #15H",140,6.36085412405651
"Lyndsay Mencer #15H",141,12.4702305313447
"Lyndsay Mencer #15H",142,10.6567917987141
"Lyndsay Mencer #15H",143,8.99511483507668
"Lyndsay Mencer #15H",144,7.8392242504079
"Lyndsay Mencer #15H",145,8.20119030190897
"Lyndsay Mencer #15H",146,7.72789953404196
"Lyndsay Mencer #15H",147,61.8511325773249
"Lyndsay Mencer #15H",148,59.7374880068218
"Lyndsay Mencer #15H",149,58.451559744984
"Lyndsay Mencer #15H",150,59.9681746696267
"Lyndsay Mencer #15H",151,58.2926322728803
"Lyndsay Mencer #15H",152,60.2150622807145
"Lyndsay Mencer #15H",153,61.7652097956949
"Lyndsay Mencer #15H",154,62.1024965443562
"Lyndsay Mencer #15H",155,62.5668866986313
"Lyndsay Mencer #15H",156,57.6301894843456
"Lyndsay Mencer #15H",157,59.2822198340014
"Lyndsay Mencer #15H",158,58.1655532845388
"Lyndsay Mencer #15H",159,61.6245656159685
"Lyndsay Mencer #15H",160,58.2059114043083
"Lyndsay Mencer #15H",161,59.0664842747746
"Lyndsay Mencer #15H",162,57.8262652140232
"Lyndsay Mencer #15H",163,61.7111479531612
"Lyndsay Mencer #15H",164,54.5009322186427
"Lyndsay Mencer #15H",165,56.6523984913136
"Lyndsay Mencer #15H",166,58.997573445463
"Lyndsay Mencer #15H",167,59.12111117201
"Lyndsay Mencer #15H",168,58.4644425031442
"Lyndsay Mencer #15H",169,60.2997438262855
"Lyndsay Mencer #15H",170,55.6743586121175
"Lyndsay Mencer #15H",171,57.5614009370825
"Lyndsay Mencer #15H",172,55.7303770401801
"Lyndsay Mencer #15H",173,57.3134423547083
"Lyndsay Mencer #15H",174,55.8975689880136
"Lyndsay Mencer #15H",175,58.1247432386536
"Lyndsay Mencer #15H",176,56.61584375465
"Lyndsay Mencer #15H",177,54.6588395830955
"Lyndsay Mencer #15H",178,58.5587608633798
"Lyndsay Mencer #15H",179,54.7654104915476
"Lyndsay Mencer #15H",180,59.7175977334041
"Lyndsay Mencer #15H",181,56.7803839564426
"Lyndsay Mencer #15H",182,59.5146066201833
"Lyndsay Mencer #15H",183,55.0866511407548
"Lyndsay Mencer #15H",184,57.789097948457
"Lyndsay Mencer #15H",185,57.5875931710092
"Lyndsay Mencer #15H",186,59.9577117529503
"Lyndsay Mencer #15H",187,59.6796141169895
"Lyndsay Mencer #15H",188,56.9021900627861
"Lyndsay Mencer #15H",189,54.5645145157877
"Lyndsay Mencer #15H",190,55.1742989562565
"Lyndsay Mencer #15H",191,56.1665757438879
"Lyndsay Mencer #15H",192,55.3841889170454
"Lyndsay Mencer #15H",193,55.7503206016088
"Lyndsay Mencer #15H",194,55.8680686452568
"Lyndsay Mencer #15H",195,53.5640544612066
"Lyndsay Mencer #15H",196,53.7676732260272
"Lyndsay Mencer #15H",197,55.0254070836307
"Lyndsay Mencer #15H",198,60.2964762895347
"Lyndsay Mencer #15H",199,56.2008615517748
"Lyndsay Mencer #15H",200,55.4332663745439
"Lyndsay Mencer #15H",201,53.6861944563703
"Lyndsay Mencer #15H",202,52.2531817539984
"Lyndsay Mencer #15H",203,54.9871605079839
"Lyndsay Mencer #15H",204,55.2659771696221
"Lyndsay Mencer #15H",205,57.7907430270679
"Lyndsay Mencer #15H",206,58.5798951775787
"Lyndsay Mencer #15H",207,54.2045707114982
"Lyndsay Mencer #15H",208,54.390855542929
"Lyndsay Mencer #15H",209,55.8363767187118
"Lyndsay Mencer #15H",210,55.5773305316528
"Lyndsay Mencer #15H",211,57.2523440741379
"Lyndsay Mencer #15H",212,55.136662429593
"Lyndsay Mencer #15H",213,51.0984887879934
"Lyndsay Mencer #15H",214,53.6475294032566
"Lyndsay Mencer #15H",215,56.7320218722106
"Lyndsay Mencer #15H",216,56.8116809925816
"Lyndsay Mencer #15H",217,52.1041378846405
"Lyndsay Mencer #15H",218,54.1053569465913
"Lyndsay Mencer #15H",219,51.3496208832558
"Lyndsay Mencer #15H",220,51.7325272754464
"Lyndsay Mencer #15H",221,52.4686559524298
"Lyndsay Mencer #15H",222,51.9109567202404
"Lyndsay Mencer #15H",223,55.0316213595226
"Lyndsay Mencer #15H",224,48.648429065103
"Lyndsay Mencer #15H",225,51.4028449617969
"Lyndsay Mencer #15H",226,54.3034110567037
"Lyndsay Mencer #15H",227,57.1925113637454
"Lyndsay Mencer #15H",228,50.7837705990918
"Lyndsay Mencer #15H",229,52.3881431283176
"Lyndsay Mencer #15H",230,52.4470352553187
"Lyndsay Mencer #15H",231,49.039779362911
"Lyndsay Mencer #15H",232,51.9675129147971
"Lyndsay Mencer #15H",233,51.9433626936165
"Lyndsay Mencer #15H",234,50.4585958936552
"Lyndsay Mencer #15H",235,50.992248016166
"Lyndsay Mencer #15H",236,53.4540339458637
"Lyndsay Mencer #15H",237,52.1825852416988
"Lyndsay Mencer #15H",238,49.5627436446668
"Lyndsay Mencer #15H",239,52.0935633474944
"Lyndsay Mencer #15H",240,50.210198164677
"Lyndsay Mencer #15H",241,48.3808135604234
"Lyndsay Mencer #15H",242,47.1709926027288
"Lyndsay Mencer #15H",243,48.1203227292535
"Lyndsay Mencer #15H",244,50.0710872702474
"Lyndsay Mencer #15H",245,51.3586132267938
"Lyndsay Mencer #15H",246,51.2461064315795
"Lyndsay Mencer #15H",247,50.1474323563979
"Lyndsay Mencer #15H",248,49.2264957684463
"Lyndsay Mencer #15H",249,52.0735064893492
"Lyndsay Mencer #15H",250,47.6970209785889
"Lyndsay Mencer #15H",251,53.7935823150407
"Lyndsay Mencer #15H",252,51.6328976276377
"Lyndsay Mencer #15H",253,54.4429391094888
"Lyndsay Mencer #15H",254,50.4639191763798
"Lyndsay Mencer #15H",255,48.5803040006431
"Lyndsay Mencer #15H",256,54.0946802351122
"Lyndsay Mencer #15H",257,52.0837292938263
"Lyndsay Mencer #15H",258,48.7739171329446
"Lyndsay Mencer #15H",259,48.2460508410103
"Lyndsay Mencer #15H",260,50.2054092427333
"Lyndsay Mencer #15H",261,49.6884813298619
"Lyndsay Mencer #15H",262,50.8977414204508
"Lyndsay Mencer #15H",263,50.2798711211
"Lyndsay Mencer #15H",264,49.4525483706578
"Lyndsay Mencer #15H",265,51.1402735911702
"Lyndsay Mencer #15H",266,49.3776810545302
"Lyndsay Mencer #15H",267,48.8518703633024
"Lyndsay Mencer #15H",268,48.7677878133061
"Lyndsay Mencer #15H",269,49.3760969045711
"Lyndsay Mencer #15H",270,45.2400969684141
"Lyndsay Mencer #15H",271,7.47591021290225
"Lyndsay Mencer #15H",272,7.71432383025407
"Lyndsay Mencer #15H",273,8.82795356340829
"Lyndsay Mencer #15H",274,7.9722262143458
"Lyndsay Mencer #15H",275,9.27228811254665
"Lyndsay Mencer #15H",276,7.32151720944553
"Lyndsay Mencer #15H",277,10.1354485781124
"Lyndsay Mencer #15H",278,6.34439921731609
"Lyndsay Mencer #15H",279,10.0763891020298
"Lyndsay Mencer #15H",280,11.4724564495195
"Lyndsay Mencer #15H",281,10.8975827686942
"Lyndsay Mencer #15H",282,10.7620163349263
"Lyndsay Mencer #15H",283,7.47372801884313
"Lyndsay Mencer #15H",284,11.8256470678442
"Lyndsay Mencer #15H",285,11.5604211329404
"Lyndsay Mencer #15H",286,46.5515977528304
"Lyndsay Mencer #15H",287,50.6365238395808
"Lyndsay Mencer #15H",288,47.8204220893028
"Lyndsay Mencer #15H",289,44.989281402437
"Lyndsay Mencer #15H",290,47.4927995392686
"Lyndsay Mencer #15H",291,46.5668628465913
"Lyndsay Mencer #15H",292,47.3310782283232
"Lyndsay Mencer #15H",293,48.1807668163682
"Lyndsay Mencer #15H",294,45.3371702283769
"Lyndsay Mencer #15H",295,47.2992713101267
"Lyndsay Mencer #15H",296,46.8792693420012
"Lyndsay Mencer #15H",297,44.9224147856965
"Lyndsay Mencer #15H",298,47.5337599351778
"Lyndsay Mencer #15H",299,47.4317399078638
"Lyndsay Mencer #15H",300,46.6839273984242
"Lyndsay Mencer #15H",301,45.1475026138742
"Lyndsay Mencer #15H",302,52.86104872274
"Lyndsay Mencer #15H",303,47.5890888174017
"Lyndsay Mencer #15H",304,51.5428965124175
"Lyndsay Mencer #15H",305,46.0763409878442
"Lyndsay Mencer #15H",306,47.8118447195671
"Lyndsay Mencer #15H",307,47.654355377112
"Lyndsay Mencer #15H",308,46.6038627570035
"Lyndsay Mencer #15H",309,47.0539042791509
"Lyndsay Mencer #15H",310,47.1478990516324
"Lyndsay Mencer #15H",311,45.8837837216574
"Lyndsay Mencer #15H",312,44.7746866371322
"Lyndsay Mencer #15H",313,49.013598614537
"Lyndsay Mencer #15H",314,44.9714586936775
"Lyndsay Mencer #15H",315,48.8749924365642
"Lyndsay Mencer #15H",316,46.920763965196
"Lyndsay Mencer #15H",317,47.3485123620187
"Lyndsay Mencer #15H",318,45.5015349135055
"Lyndsay Mencer #15H",319,45.4971623668987
"Lyndsay Mencer #15H",320,48.0871364994709
"Lyndsay Mencer #15H",321,43.7931598066766
"Lyndsay Mencer #15H",322,45.8817583584446
"Lyndsay Mencer #15H",323,44.6071456229137
"Lyndsay Mencer #15H",324,49.2847774293223
"Lyndsay Mencer #15H",325,44.8329294154268
"Lyndsay Mencer #15H",326,47.8591820999879
"Lyndsay Mencer #15H",327,45.4815279771849
"Lyndsay Mencer #15H",328,48.865564516271
"Lyndsay Mencer #15H",329,46.0217668703965
"Lyndsay Mencer #15H",330,48.3867583110017
"Lyndsay Mencer #15H",331,44.9877005008535
"Lyndsay Mencer #15H",332,46.7568400279446
"Lyndsay Mencer #15H",333,44.0340424325152
"Lyndsay Mencer #15H",334,43.5923138445209
"Lyndsay Mencer #15H",335,44.4255071389781
"Lyndsay Mencer #15H",336,47.8031317392028
"Lyndsay Mencer #15H",337,47.4687243246827
"Lyndsay Mencer #15H",338,46.2194948336834
"Lyndsay Mencer #15H",339,46.2968339811665
"Lyndsay Mencer #15H",340,44.8435713669466
"Lyndsay Mencer #15H",341,45.6293749670636
"Lyndsay Mencer #15H",342,42.0807429661056
"Lyndsay Mencer #15H",343,43.8894043902182
"Lyndsay Mencer #15H",344,42.5934883306474
"Lyndsay Mencer #15H",345,47.9884859608014
"Lyndsay Mencer #15H",346,44.9600301239416
"Lyndsay Mencer #15H",347,42.4689106237172
"Lyndsay Mencer #15H",348,42.9521242570143
"Lyndsay Mencer #15H",349,42.5969829050704
"Lyndsay Mencer #15H",350,45.5977773055752
"Lyndsay Mencer #15H",351,43.5710577260893
"Lyndsay Mencer #15H",352,42.9020985097607
"Lyndsay Mencer #15H",353,46.3978819198168
"Lyndsay Mencer #15H",354,40.2034373898375
"Lyndsay Mencer #15H",355,44.9223586469602
"Lyndsay Mencer #15H",356,43.3813283860587
"Lyndsay Mencer #15H",357,47.5901974122819
"Lyndsay Mencer #15H",358,43.1456619519762
"Lyndsay Mencer #15H",359,49.4851961493303
"Lyndsay Mencer #15H",360,42.03003925943
"Lyndsay Mencer #15H",361,40.5457157051619
"Lyndsay Mencer #15H",362,43.2044005510127
"Lyndsay Mencer #15H",363,41.6829015760286
"Lyndsay Mencer #15H",364,41.5604173552802
"Lyndsay Mencer #15H",365,43.3929911969712
"Lyndsay Mencer #15H",366,42.6620890829295
"Lyndsay Mencer #15H",367,45.8411499451365
"Lyndsay Mencer #15H",368,47.8060455955726
"Lyndsay Mencer #15H",369,43.3117980583484
"Lyndsay Mencer #15H",370,44.8405770003249
"Lyndsay Mencer #15H",371,43.974331651245
"Lyndsay Mencer #15H",372,46.3539274360287
"Lyndsay Mencer #15H",373,39.4175265700351
"Lyndsay Mencer #15H",374,43.1392969562613
"Lyndsay Mencer #15H",375,44.9178956416627
"Lyndsay Mencer #15H",376,41.6332700596578
"Lyndsay Mencer #15H",377,42.3668817675046
"Lyndsay Mencer #15H",378,43.2066233390339
"Lyndsay Mencer #15H",379,45.8126744266151
"Lyndsay Mencer #15H",380,44.4336523278894
"Lyndsay Mencer #15H",381,43.929339270263
"Lyndsay Mencer #15H",382,44.5847889582335
"Lyndsay Mencer #15H",383,44.1750900125527
"Lyndsay Mencer #15H",384,39.0746461078883
"Lyndsay Mencer #15H",385,43.4519154217603
"Lyndsay Mencer #15H",386,38.684525711288
"Lyndsay Mencer #15H",387,43.4024013088174
"Lyndsay Mencer #15H",388,44.1220321612067
"Lyndsay Mencer #15H",389,39.8391776171911
"Lyndsay Mencer #15H",390,41.0096011749385
"Lyndsay Mencer #15H",391,43.4869400331422
"Lyndsay Mencer #15H",392,47.0466026470644
"Lyndsay Mencer #15H",393,42.1770760756296
"Lyndsay Mencer #15H",394,40.8689304210485
"Lyndsay Mencer #15H",395,42.2978847821632
"Lyndsay Mencer #15H",396,42.4946891357508
"Lyndsay Mencer #15H",397,43.5067171372378
"Lyndsay Mencer #15H",398,43.6932620989006
"Lyndsay Mencer #15H",399,42.5732824780655
"Lyndsay Mencer #15H",400,41.5138880113791
"Lyndsay Mencer #15H",401,41.4041515771926
"Lyndsay Mencer #15H",402,43.3075039653737
"Lyndsay Mencer #15H",403,44.4253839695748
"Lyndsay Mencer #15H",404,47.9339380070168
"Lyndsay Mencer #15H",405,42.565738584303
"Lyndsay Mencer #15H",406,42.6386542836425
"Lyndsay Mencer #15H",407,42.9137530347032
"Lyndsay Mencer #15H",408,42.4101547864923
"Lyndsay Mencer #15H",409,41.923647858436
"Lyndsay Mencer #15H",410,41.0769505129837
"Lyndsay Mencer #15H",411,43.1283358904368
"Lyndsay Mencer #15H",412,41.6442230272819
"Lyndsay Mencer #15H",413,40.7755038276728
"Lyndsay Mencer #15H",414,41.7419893103889
"Lyndsay Mencer #15H",415,41.2486442062438
"Lyndsay Mencer #15H",416,46.2039090667072
"Lyndsay Mencer #15H",417,41.3774474888914
"Lyndsay Mencer #15H",418,44.855227607767
"Lyndsay Mencer #15H",419,41.2697753150142
"Lyndsay Mencer #15H",420,43.1570372095591
"Lyndsay Mencer #15H",421,41.643362386983
"Lyndsay Mencer #15H",422,41.3205106145672
"Lyndsay Mencer #15H",423,43.8860589012788
"Lyndsay Mencer #15H",424,37.7629678516218
"Lyndsay Mencer #15H",425,42.6341432309609
"Lyndsay Mencer #15H",426,39.924320902843
"Lyndsay Mencer #15H",427,39.7649842600016
"Lyndsay Mencer #15H",428,37.3425323387876
"Lyndsay Mencer #15H",429,37.7464434108074
"Lyndsay Mencer #15H",430,43.8705786251372
"Lyndsay Mencer #15H",431,39.4542447782098
"Lyndsay Mencer #15H",432,39.0040035958017
"Lyndsay Mencer #15H",433,43.9360779939909
"Lyndsay Mencer #15H",434,40.3257824981093
"Lyndsay Mencer #15H",435,41.0819996311227
"Lyndsay Mencer #15H",436,41.5904192772234
"Lyndsay Mencer #15H",437,42.5125413655798
"Lyndsay Mencer #15H",438,42.0700199092089
"Lyndsay Mencer #15H",439,42.1989462136963
"Lyndsay Mencer #15H",440,43.8107417780445
"Lyndsay Mencer #15H",441,42.68522988569
"Lyndsay Mencer #15H",442,42.8666896460534
"Lyndsay Mencer #15H",443,42.013079000462
"Lyndsay Mencer #15H",444,41.2335987583547
"Lyndsay Mencer #15H",445,39.1132838983477
"Lyndsay Mencer #15H",446,39.6227344950692
"Lyndsay Mencer #15H",447,39.5816741323355
"Lyndsay Mencer #15H",448,38.7726900641088
"Lyndsay Mencer #15H",449,38.8635452134515
"Lyndsay Mencer #15H",450,40.9458227408611
"Lyndsay Mencer #15H",451,41.2318940659076
"Lyndsay Mencer #15H",452,43.5183578623332
"Lyndsay Mencer #15H",453,38.8752601470194
"Lyndsay Mencer #15H",454,43.9578699405408
"Lyndsay Mencer #15H",455,39.3600037939545
"Lyndsay Mencer #15H",456,35.7528848511572
"Lyndsay Mencer #15H",457,36.8138041330573
"Lyndsay Mencer #15H",458,38.665038011827
"Lyndsay Mencer #15H",459,40.3836243427537
"Lyndsay Mencer #15H",460,40.1149295439006
"Lyndsay Mencer #15H",461,37.0564567552702
"Lyndsay Mencer #15H",462,40.4372313503064
"Lyndsay Mencer #15H",463,40.1658933696588
"Lyndsay Mencer #15H",464,41.5874077324768
"Lyndsay Mencer #15H",465,40.8570740786212
"Lyndsay Mencer #15H",466,41.7672478640313
"Lyndsay Mencer #15H",467,41.1555918235375
"Lyndsay Mencer #15H",468,38.5747934197402
"Lyndsay Mencer #15H",469,37.9123070724067
"Lyndsay Mencer #15H",470,38.6832800767499
"Lyndsay Mencer #15H",471,39.4417922422321
"Lyndsay Mencer #15H",472,40.8564973003207
"Lyndsay Mencer #15H",473,39.6479044943592
"Lyndsay Mencer #15H",474,37.0602395787895
"Lyndsay Mencer #15H",475,38.9679418340739
"Lyndsay Mencer #15H",476,40.2100429822723
"Lyndsay Mencer #15H",477,40.7333070189397
"Lyndsay Mencer #15H",478,43.6704516987946
"Lyndsay Mencer #15H",479,40.4201219524922
"Lyndsay Mencer #15H",480,39.2307770265947
"Lyndsay Mencer #15H",481,40.7387183760973
"Lyndsay Mencer #15H",482,39.1328000610865
"Lyndsay Mencer #15H",483,37.5741054732318
"Lyndsay Mencer #15H",484,39.8268686411431
"Lyndsay Mencer #15H",485,39.744625931626
"Lyndsay Mencer #15H",486,39.2095564565509
"Lyndsay Mencer #15H",487,40.0511114135113
"Lyndsay Mencer #15H",488,37.2056131107328
"Lyndsay Mencer #15H",489,42.8453128588044
"Lyndsay Mencer #15H",490,37.3291303307309
"Lyndsay Mencer #15H",491,36.5988814011766
"Lyndsay Mencer #15H",492,38.9493700767096
"Lyndsay Mencer #15H",493,32.8920618249547
"Lyndsay Mencer #15H",494,41.790392565034
"Lyndsay Mencer #15H",495,40.1381804215192
"Lyndsay Mencer #15H",496,43.8503404978629
"Lyndsay Mencer #15H",497,37.6557452141459
"Lyndsay Mencer #15H",498,42.6107720293973
"Lyndsay Mencer #15H",499,42.2127669435751
"Lyndsay Mencer #15H",500,37.4714735669058
"Lyndsay Mencer #15H",501,39.9731956166344
"Lyndsay Mencer #15H",502,39.5076655867885
"Lyndsay Mencer #15H",503,40.7744942131218
"Lyndsay Mencer #15H",504,36.4238642900044
"Lyndsay Mencer #15H",505,37.7357941362158
"Lyndsay Mencer #15H",506,40.8343976585518
"Lyndsay Mencer #15H",507,39.1935948976074
"Lyndsay Mencer #15H",508,37.2414438080726
"Lyndsay Mencer #15H",509,37.5655216981891
"Lyndsay Mencer #15H",510,37.1188961804189
"Lyndsay Mencer #15H",511,38.4537050855792
"Lyndsay Mencer #15H",512,37.9715809951319
"Lyndsay Mencer #15H",513,37.1871881912301
"Lyndsay Mencer #15H",514,37.4217482856745
"Lyndsay Mencer #15H",515,37.035268061158
"Lyndsay Mencer #15H",516,37.5369103297629
"Lyndsay Mencer #15H",517,37.9136832779439
"Lyndsay Mencer #15H",518,36.3561986761298
"Lyndsay Mencer #15H",519,40.1790334150857
"Lyndsay Mencer #15H",520,38.8298886489702
"Lyndsay Mencer #15H",521,39.4671605879503
"Lyndsay Mencer #15H",522,36.8974497891139
"Lyndsay Mencer #15H",523,36.8989988706029
"Lyndsay Mencer #15H",524,37.2646655987748
"Lyndsay Mencer #15H",525,38.5114408108153
"Lyndsay Mencer #15H",526,35.6048212956411
"Lyndsay Mencer #15H",527,36.3195425601032
"Lyndsay Mencer #15H",528,34.1461201560655
"Lyndsay Mencer #15H",529,36.9179047412931
"Lyndsay Mencer #15H",530,38.8263533749521
"Lyndsay Mencer #15H",531,39.7375191724246
"Lyndsay Mencer #15H",532,38.3854058700762
"Lyndsay Mencer #15H",533,42.1632273128549
"Lyndsay Mencer #15H",534,37.139422704264
"Lyndsay Mencer #15H",535,35.7381259897914
"Lyndsay Mencer #15H",536,38.8442087462823
"Lyndsay Mencer #15H",537,37.8398303505944
"Lyndsay Mencer #15H",538,35.7592813552561
"Lyndsay Mencer #15H",539,36.2309691356309
"Lyndsay Mencer #15H",540,37.4758460112316
"Lyndsay Mencer #15H",541,36.1337074217507
"Lyndsay Mencer #15H",542,34.9851234981035
"Lyndsay Mencer #15H",543,36.1980745647883
"Lyndsay Mencer #15H",544,37.7727786488074
"Lyndsay Mencer #15H",545,35.24678587453
"Lyndsay Mencer #15H",546,39.5308267887798
"Lyndsay Mencer #15H",547,39.0628264783234
"Lyndsay Mencer #15H",548,38.7349847327251
"Lyndsay Mencer #15H",549,36.3763075804151
"Lyndsay Mencer #15H",550,38.5676335578158
"Lyndsay Mencer #15H",551,38.3758463261572
"Lyndsay Mencer #15H",552,35.6294551322932
"Lyndsay Mencer #15H",553,36.9628950788332
"Lyndsay Mencer #15H",554,39.4687623662399
"Lyndsay Mencer #15H",555,34.8011515066951
"Lyndsay Mencer #15H",556,35.9689433414772
"Lyndsay Mencer #15H",557,36.0547038558622
"Lyndsay Mencer #15H",558,37.3758453985533
"Lyndsay Mencer #15H",559,37.8343833556208
"Lyndsay Mencer #15H",560,36.1786963624514
"Lyndsay Mencer #15H",561,35.5055207402976
"Lyndsay Mencer #15H",562,36.3817195979302
"Lyndsay Mencer #15H",563,38.8329565929346
"Lyndsay Mencer #15H",564,36.861776655246
"Lyndsay Mencer #15H",565,36.3738702382185
"Lyndsay Mencer #15H",566,38.0347037655197
"Lyndsay Mencer #15H",567,34.5880834607685
"Lyndsay Mencer #15H",568,39.1273878400175
"Lyndsay Mencer #15H",569,37.2174784441653
"Lyndsay Mencer #15H",570,37.842530934999
"Lyndsay Mencer #15H",571,37.5471492407096
"Lyndsay Mencer #15H",572,38.3648574836557
"Lyndsay Mencer #15H",573,33.8560986893816
"Lyndsay Mencer #15H",574,35.8907892174044
"Lyndsay Mencer #15H",575,6.2163979877763
"Lyndsay Mencer #15H",576,8.93848880225607
"Lyndsay Mencer #15H",577,8.4283175208084
"Lyndsay Mencer #15H",578,9.06328713286682
"Lyndsay Mencer #15H",579,11.668025581741
"Lyndsay Mencer #15H",580,11.7440731496385
"Lyndsay Mencer #15H",581,9.19027700749155
"Lyndsay Mencer #15H",582,9.76174421424911
"Lyndsay Mencer #15H",583,10.2550143421123
"Lyndsay Mencer #15H",584,8.91520478164555
"Lyndsay Mencer #15H",585,14.0612908024638
"Lyndsay Mencer #15H",586,7.62835068728705
"Lyndsay Mencer #15H",587,31.9657296847928
"Lyndsay Mencer #15H",588,35.1400863341307
"Lyndsay Mencer #15H",589,37.7076187344862
"Lyndsay Mencer #15H",590,37.1030270842906
"Lyndsay Mencer #15H",591,37.6464290188118
"Lyndsay Mencer #15H",592,37.4359005494111
"Lyndsay Mencer #15H",593,34.7323988846038
"Lyndsay Mencer #15H",594,38.8111154033121
"Cordell Smedley #17H",0,81.9136141784472
"Cordell Smedley #17H",1,79.6800219348633
"Cordell Smedley #17H",2,88.6281271743391
"Cordell Smedley #17H",3,93.2019439984533
"Cordell Smedley #17H",4,93.3084616863007
"Cordell Smedley #17H",5,114.981520952221
"Cordell Smedley #17H",6,135.755996299887
"Cordell Smedley #17H",7,133.23920055108
"Cordell Smedley #17H",8,134.655482196506
"Cordell Smedley #17H",9,140.462315743298
"Cordell Smedley #17H",10,153.553325626402
"Cordell Smedley #17H",11,151.631963141905
"Cordell Smedley #17H",12,159.026842040744
"Cordell Smedley #17H",13,176.702447308419
"Cordell Smedley #17H",14,174.251606205177
"Cordell Smedley #17H",15,177.468018478012
"Cordell Smedley #17H",16,166.736421649605
"Cordell Smedley #17H",17,189.63201479064
"Cordell Smedley #17H",18,202.598141094868
"Cordell Smedley #17H",19,215.166978786228
"Cordell Smedley #17H",20,203.239807124002
"Cordell Smedley #17H",21,193.829152042966
"Cordell Smedley #17H",22,223.347786737687
"Cordell Smedley #17H",23,221.621829747962
"Cordell Smedley #17H",24,248.125859887416
"Cordell Smedley #17H",25,242.074438970169
"Cordell Smedley #17H",26,247.772265006064
"Cordell Smedley #17H",27,259.200799579098
"Cordell Smedley #17H",28,268.594884536407
"Cordell Smedley #17H",29,257.309497169897
"Cordell Smedley #17H",30,273.446464195177
"Cordell Smedley #17H",31,275.913014850702
"Cordell Smedley #17H",32,299.519499699642
"Cordell Smedley #17H",33,301.133094428566
